PlayerName,PersonDetail,Links,TopStats,Stats
Merissa Ria Aguilleira,"{'Full Name': 'Merissa Ria Aguilleira', 'Born': 'December 14, 1985, Trinidad', 'Age': '38y 62d', 'Batting Style': 'Right hand Bat', 'Fielding Position': 'Wicketkeeper', 'Playing Role': 'Opening Batter', 'Teams': [['Trinidad & Tobago Women', 'West Indies Women']]}",https://www.espncricinfo.com/cricketers/merissa-aguilleira-355348,"{'Batting & Fielding': {'Format': {0: 'WODIs', 1: 'WT20Is'}, 'Mat': {0: 112, 1: 95}, 'Inns': {0: 100, 1: 72}, 'NO': {0: 15, 1: 19}, 'Runs': {0: 1752, 1: 768}, 'HS': {0: '71', 1: '39*'}, 'Ave': {0: 20.61, 1: 14.49}, 'BF': {0: '3038', 1: '-'}, 'SR': {0: '57.66', 1: '-'}, '100s': {0: 0, 1: 0}, '50s': {0: 6, 1: 0}, '4s': {0: '154', 1: '-'}, '6s': {0: '10', 1: '-'}, 'Ct': {0: 78, 1: 38}, 'St': {0: 26, 1: 34}}, 'Bowling': {'Format': {0: 'WODIs', 1: 'WT20Is'}, 'Mat': {0: 112, 1: 95}, 'Inns': {0: '-', 1: '-'}, 'Balls': {0: '-', 1: '-'}, 'Runs': {0: '-', 1: '-'}, 'Wkts': {0: '-', 1: '-'}, 'BBI': {0: '-', 1: '-'}, 'BBM': {0: '-', 1: '-'}, 'Ave': {0: '-', 1: '-'}, 'Econ': {0: '-', 1: '-'}, 'SR': {0: '-', 1: '-'}, '4w': {0: '-', 1: '-'}, '5w': {0: '-', 1: '-'}, '10w': {0: '-', 1: '-'}}}","{'Career Averages': {'Unnamed: 0': {0: 'overview'}, 'Span': {0: '2009-2019'}, 'Mat': {0: 95}, 'Runs': {0: 768}, 'HS': {0: '39*'}, 'Bat Avg': {0: 14.49}, '100s': {0: 0}, 'Ct': {0: 38}, 'St': {0: 34}}, 'vs Team': {'Unnamed: 0': {0: 'v Australia(W)', 1: 'v BDESH (W)', 2: 'v England (W)', 3: 'v India Women', 4: 'v Neth Women', 5: 'v NZ (W)', 6: 'v Pakistan (W)', 7: 'v S Africa (W)', 8: 'v S Lanka (W)'}, 'Span': {0: '2009-2016', 1: '2014-2016', 2: '2009-2016', 3: '2011-2016', 4: '2010-2010', 5: '2009-2018', 6: '2011-2019', 7: '2009-2018', 8: '2010-2017'}, 'Mat': {0: 9, 1: 2, 2: 13, 3: 10, 4: 1, 5: 18, 6: 11, 7: 13, 8: 18}, 'Runs': {0: 24, 1: 6, 2: 133, 3: 105, 4: 1, 5: 161, 6: 96, 7: 66, 8: 176}, 'HS': {0: '7', 1: '6', 2: '37', 3: '39*', 4: '1*', 5: '38*', 6: '28', 7: '17*', 8: '34*'}, 'Bat Avg': {0: '4.80', 1: '6.00', 2: '12.09', 3: '21.00', 4: '-', 5: '13.41', 6: '13.71', 7: '33.00', 8: '17.60'}, '100s': {0: 0, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0}, 'Ct': {0: 1, 1: 1, 2: 6, 3: 4, 4: 0, 5: 8, 6: 8, 7: 6, 8: 4}, 'St': {0: 0, 1: 0, 2: 4, 3: 3, 4: 0, 5: 2, 6: 8, 7: 10, 8: 7}}, 'In Host Country': {'Unnamed: 0': {0: 'in Australia', 1: 'in Bangladesh', 2: 'in England', 3: 'in India', 4: 'in New Zealand', 5: 'in Pakistan', 6: 'in South Africa', 7: 'in Sri Lanka', 8: 'in West Indies'}, 'Span': {0: '2014-2014', 1: '2014-2014', 2: '2009-2012', 3: '2011-2016', 4: '2014-2018', 5: '2019-2019', 6: '2009-2010', 7: '2012-2015', 8: '2009-2018'}, 'Mat': {0: 4, 1: 4, 2: 9, 3: 11, 4: 9, 5: 3, 6: 6, 7: 11, 8: 38}, 'Runs': {0: 12, 1: 23, 2: 124, 3: 91, 4: 107, 5: 20, 6: 28, 7: 112, 8: 251}, 'HS': {0: '7', 1: '11', 2: '37', 3: '21', 4: '38*', 5: '14', 6: '17*', 7: '34*', 8: '39*'}, 'Bat Avg': {0: 4.0, 1: 7.66, 2: 20.66, 3: 18.2, 4: 15.28, 5: 10.0, 6: 14.0, 7: 22.4, 8: 12.55}, '100s': {0: 0, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0}, 'Ct': {0: 1, 1: 1, 2: 5, 3: 4, 4: 5, 5: 3, 6: 0, 7: 1, 8: 18}, 'St': {0: 0, 1: 0, 2: 4, 3: 4, 4: 0, 5: 2, 6: 2, 7: 6, 8: 16}}, 'in Continent': {'Unnamed: 0': {0: 'in Africa', 1: 'in Americas', 2: 'in Asia', 3: 'in Europe', 4: 'in Oceania'}, 'Span': {0: '2009-2010', 1: '2009-2018', 2: '2011-2019', 3: '2009-2012', 4: '2014-2018'}, 'Mat': {0: 6, 1: 38, 2: 29, 3: 9, 4: 13}, 'Runs': {0: 28, 1: 251, 2: 246, 3: 124, 4: 119}, 'HS': {0: '17*', 1: '39*', 2: '34*', 3: '37', 4: '38*'}, 'Bat Avg': {0: 14.0, 1: 12.55, 2: 16.4, 3: 20.66, 4: 11.9}, '100s': {0: 0, 1: 0, 2: 0, 3: 0, 4: 0}, 'Ct': {0: 0, 1: 18, 2: 9, 3: 5, 4: 6}, 'St': {0: 2, 1: 16, 2: 12, 3: 4, 4: 0}}, 'Home vs Away': {'Unnamed: 0': {0: 'home', 1: 'away', 2: 'neutral'}, 'Span': {0: '2009-2018', 1: '2009-2019', 2: '2009-2016'}, 'Mat': {0: 38, 1: 40, 2: 17}, 'Runs': {0: 251, 1: 410, 2: 107}, 'HS': {0: '39*', 1: '38*', 2: '28'}, 'Bat Avg': {0: 12.55, 1: 15.18, 2: 17.83}, '100s': {0: 0, 1: 0, 2: 0}, 'Ct': {0: 18, 1: 15, 2: 5}, 'St': {0: 16, 1: 13, 2: 5}}, 'By Year': {'Unnamed: 0': {0: 'year 2009', 1: 'year 2010', 2: 'year 2011', 3: 'year 2012', 4: 'year 2013', 5: 'year 2014', 6: 'year 2015', 7: 'year 2016', 8: 'year 2017', 9: 'year 2018', 10: 'year 2019'}, 'Mat': {0: 9, 1: 9, 2: 7, 3: 17, 4: 10, 5: 16, 6: 5, 7: 8, 8: 3, 9: 8, 10: 3}, 'Runs': {0: 77, 1: 39, 2: 38, 3: 185, 4: 86, 5: 86, 6: 43, 7: 71, 8: 27, 9: 96, 10: 20}, 'HS': {0: '18', 1: '26', 2: '13*', 3: '39*', 4: '34*', 5: '16', 6: '28*', 7: '21', 8: '22*', 9: '38*', 10: '14'}, 'Bat Avg': {0: '12.83', 1: '13.00', 2: '7.60', 3: '16.81', 4: '12.28', 5: '7.81', 6: '-', 7: '23.66', 8: '13.50', 9: '32.00', 10: '10.00'}, '100s': {0: 0, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0}, 'Ct': {0: 3, 1: 1, 2: 1, 3: 6, 4: 5, 5: 5, 6: 4, 7: 3, 8: 1, 9: 6, 10: 3}, 'St': {0: 1, 1: 1, 2: 6, 3: 7, 4: 4, 5: 0, 6: 4, 7: 2, 8: 3, 9: 4, 10: 2}}, 'By Season': {'Unnamed: 0': {0: 'season 2009', 1: 'season 2009/10', 2: 'season 2010', 3: 'season 2010/11', 4: 'season 2011', 5: 'season 2011/12', 6: 'season 2012', 7: 'season 2012/13', 8: 'season 2013/14', 9: 'season 2014/15', 10: 'season 2015', 11: 'season 2015/16', 12: 'season 2016/17', 13: 'season 2017/18', 14: 'season 2018', 15: 'season 2018/19'}, 'Mat': {0: 3, 1: 6, 2: 6, 3: 6, 4: 4, 5: 4, 6: 9, 7: 10, 8: 13, 9: 7, 10: 3, 11: 8, 12: 2, 13: 7, 14: 4, 15: 3}, 'Runs': {0: 19, 1: 58, 2: 38, 3: 21, 4: 18, 5: 44, 6: 128, 7: 84, 8: 77, 9: 24, 10: 28, 11: 50, 12: 36, 13: 95, 14: 28, 15: 20}, 'HS': {0: '11*', 1: '18', 2: '26', 3: '13*', 4: '11', 5: '39*', 6: '37', 7: '34*', 8: '16', 9: '11*', 10: '28*', 11: '15*', 12: '21', 13: '38*', 14: '14*', 15: '14'}, 'Bat Avg': {0: '19.00', 1: '11.60', 2: '12.66', 3: '10.50', 4: '6.00', 5: '44.00', 6: '16.00', 7: '16.80', 8: '7.00', 9: '6.00', 10: '-', 11: '50.00', 12: '18.00', 13: '19.00', 14: '-', 15: '10.00'}, '100s': {0: 0, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0, 15: 0}, 'Ct': {0: 2, 1: 1, 2: 1, 3: 1, 4: 0, 5: 1, 6: 5, 7: 2, 8: 6, 9: 2, 10: 0, 11: 6, 12: 1, 13: 4, 14: 3, 15: 3}, 'St': {0: 0, 1: 1, 2: 0, 3: 3, 4: 4, 5: 1, 6: 4, 7: 4, 8: 2, 9: 0, 10: 4, 11: 2, 12: 0, 13: 3, 14: 4, 15: 2}}, 'Captains Involved': {'Unnamed: 0': {0: '*MR Aguilleira', 1: '*SA Campbelle', 2: '*SR Taylor'}, 'Span': {0: '2009-2019', 1: '2012-2012', 2: '2015-2018'}, 'Mat': {0: 73, 1: 1, 2: 21}, 'Runs': {0: 559, 1: 0, 2: 209}, 'HS': {0: '39*', 1: '0*', 2: '38*'}, 'Bat Avg': {0: '12.42', 1: '-', 2: '26.12'}, '100s': {0: 0, 1: 0, 2: 0}, 'Ct': {0: 24, 1: 0, 2: 14}, 'St': {0: 25, 1: 0, 2: 9}}, 'Is Captain / Is Not Captain': {'Unnamed: 0': {0: 'is captain', 1: 'is not captain'}, 'Span': {0: '2009-2019', 1: '2012-2018'}, 'Mat': {0: 73, 1: 22}, 'Runs': {0: 559, 1: 209}, 'HS': {0: '39*', 1: '38*'}, 'Bat Avg': {0: 12.42, 1: 26.12}, '100s': {0: 0, 1: 0}, 'Ct': {0: 24, 1: 14}, 'St': {0: 25, 1: 9}}, 'Is Keeper / Is Not Keeper': {'Unnamed: 0': {0: 'is designated keeper', 1: 'is not keeper'}, 'Span': {0: '2009-2019', 1: '2010-2016'}, 'Mat': {0: 85, 1: 10}, 'Runs': {0: 686, 1: 82}, 'HS': {0: '39*', 1: '26'}, 'Bat Avg': {0: 14.59, 1: 13.66}, '100s': {0: 0, 1: 0}, 'Ct': {0: 36, 1: 2}, 'St': {0: 34, 1: 0}}, 'Toss': {'Unnamed: 0': {0: 'won the toss', 1: 'lost the toss'}, 'Span': {0: '2009-2019', 1: '2009-2019'}, 'Mat': {0: 47, 1: 48}, 'Runs': {0: 353, 1: 415}, 'HS': {0: '39*', 1: '34*'}, 'Bat Avg': {0: 15.34, 1: 13.83}, '100s': {0: 0, 1: 0}, 'Ct': {0: 18, 1: 20}, 'St': {0: 19, 1: 15}}, 'Toss and Batting Sequence': {'Unnamed: 0': {0: 'won toss & batted', 1: 'won toss & fielded', 2: 'lost toss & sent in', 3: 'lost toss & fielded'}, 'Span': {0: '2009-2019', 1: '2009-2018', 2: '2009-2018', 3: '2009-2019'}, 'Mat': {0: 20, 1: 27, 2: 21, 3: 27}, 'Runs': {0: 109, 1: 244, 2: 196, 3: 219}, 'HS': {0: '21', 1: '39*', 2: '28*', 3: '34*'}, 'Bat Avg': {0: 9.9, 1: 20.33, 2: 17.81, 3: 11.52}, '100s': {0: 0, 1: 0, 2: 0, 3: 0}, 'Ct': {0: 9, 1: 9, 2: 9, 3: 11}, 'St': {0: 8, 1: 11, 2: 6, 3: 9}}, 'Batting First vs Fielding First': {'Unnamed: 0': {0: 'matches batting first', 1: 'matches fielding first'}, 'Span': {0: '2009-2019', 1: '2009-2019'}, 'Mat': {0: 41, 1: 54}, 'Runs': {0: 305, 1: 463}, 'HS': {0: '28*', 1: '39*'}, 'Bat Avg': {0: 13.86, 1: 14.93}, '100s': {0: 0, 1: 0}, 'Ct': {0: 18, 1: 20}, 'St': {0: 14, 1: 20}}, 'In Team Innings': {'Unnamed: 0': {0: '1st team innings'}, 'Span': {0: '2009-2019'}, 'Mat': {0: 95}, 'Runs': {0: 768}, 'HS': {0: '39*'}, 'Bat Avg': {0: 14.49}, '100s': {0: 0}, 'Ct': {0: 38}, 'St': {0: 34}}, 'In Match Innings': {'Unnamed: 0': {0: '1st match innings', 1: '2nd match innings'}, 'Span': {0: '2009-2019', 1: '2009-2019'}, 'Mat': {0: 95, 1: 93}, 'Runs': {0: 305, 1: 463}, 'HS': {0: '28*', 1: '39*'}, 'Bat Avg': {0: 13.86, 1: 14.93}, '100s': {0: 0, 1: 0}, 'Ct': {0: 20, 1: 18}, 'St': {0: 20, 1: 14}}, 'In Match Type': {'Unnamed: 0': {0: 'day match', 1: 'day/night match', 2: 'night match'}, 'Span': {0: '2009-2019', 1: '2010-2018', 2: '2011-2018'}, 'Mat': {0: 70, 1: 7, 2: 18}, 'Runs': {0: 634, 1: 45, 2: 89}, 'HS': {0: '39*', 1: '16', 2: '22*'}, 'Bat Avg': {0: 16.68, 1: 9.0, 2: 8.9}, '100s': {0: 0, 1: 0, 2: 0}, 'Ct': {0: 29, 1: 3, 2: 6}, 'St': {0: 22, 1: 0, 2: 12}}, 'Match Result': {'Unnamed: 0': {0: 'won match', 1: 'lost match', 2: 'tied match', 3: 'no result'}, 'Span': {0: '2009-2019', 1: '2009-2019', 2: '2011-2019', 3: '2012-2014'}, 'Mat': {0: 54, 1: 36, 2: 3, 3: 2}, 'Runs': {0: 438, 1: 311, 2: 11, 3: 8}, 'HS': {0: '39*', 1: '38*', 2: '6', 3: '8'}, 'Bat Avg': {0: 19.04, 1: 11.96, 2: 3.66, 3: 8.0}, '100s': {0: 0, 1: 0, 2: 0, 3: 0}, 'Ct': {0: '24', 1: '14', 2: '0', 3: '-'}, 'St': {0: '24', 1: '8', 2: '2', 3: '-'}}, 'Result and Batting Sequence': {'Unnamed: 0': {0: 'won batting first', 1: 'won fielding first', 2: 'lost batting first', 3: 'lost fielding first', 4: 'tied fielding first', 5: 'no result batting first'}, 'Span': {0: '2009-2019', 1: '2009-2018', 2: '2009-2018', 3: '2009-2019', 4: '2011-2019', 5: '2012-2014'}, 'Mat': {0: 24, 1: 30, 2: 15, 3: 21, 4: 3, 5: 2}, 'Runs': {0: 188, 1: 250, 2: 109, 3: 202, 4: 11, 5: 8}, 'HS': {0: '22*', 1: '39*', 2: '28*', 3: '38*', 4: '6', 5: '8'}, 'Bat Avg': {0: 13.42, 1: 27.77, 2: 15.57, 3: 10.63, 4: 3.66, 5: 8.0}, '100s': {0: 0, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0}, 'Ct': {0: '12', 1: '12', 2: '6', 3: '8', 4: '0', 5: '-'}, 'St': {0: '10', 1: '14', 2: '4', 3: '4', 4: '2', 5: '-'}}, 'In Tournament Type': {'Unnamed: 0': {0: '2 team series', 1: '3-4 team tournaments', 2: '5+ team tournaments'}, 'Span': {0: '2009-2019', 1: '2013-2013', 2: '2009-2016'}, 'Mat': {0: 67, 1: 4, 2: 24}, 'Runs': {0: 650, 1: 15, 2: 103}, 'HS': {0: '39*', 1: '5', 2: '15*'}, 'Bat Avg': {0: 16.25, 1: 3.75, 2: 11.44}, '100s': {0: 0, 1: 0, 2: 0}, 'Ct': {0: 29, 1: 3, 2: 6}, 'St': {0: 27, 1: 2, 2: 5}}, 'In Match Number per Series': {'Unnamed: 0': {0: 'only match in series', 1: '1st match in series', 2: '2nd match in series', 3: '3rd match in series', 4: '4th match in series', 5: '5th match in series'}, 'Span': {0: '2012-2012', 1: '2009-2019', 2: '2009-2019', 3: '2009-2019', 4: '2011-2018', 5: '2012-2018'}, 'Mat': {0: 1, 1: 19, 2: 19, 3: 15, 4: 7, 5: 6}, 'Runs': {0: 28, 1: 207, 2: 181, 3: 158, 4: 37, 5: 39}, 'HS': {0: '28', 1: '34*', 2: '37', 3: '39*', 4: '16', 5: '14*'}, 'Bat Avg': {0: 28.0, 1: 25.87, 2: 15.08, 3: 15.8, 4: 7.4, 5: 9.75}, '100s': {0: 0, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0}, 'Ct': {0: 1, 1: 11, 2: 3, 3: 7, 4: 2, 5: 5}, 'St': {0: 1, 1: 6, 2: 7, 3: 11, 4: 1, 5: 1}}, 'In Major Trophies': {'Unnamed: 0': {0: ""Women's T20 World Cu""}, 'Span': {0: '2009-2016'}, 'Mat': {0: 21}, 'Runs': {0: 102}, 'HS': {0: '15*'}, 'Bat Avg': {0: 11.33}, '100s': {0: 0}, 'Ct': {0: 6}, 'St': {0: 4}}, 'In Finals': {'Unnamed: 0': {0: 'tournament finals', 1: 'tournament semi-finals', 2: 'preliminary matches'}, 'Span': {0: '2010-2016', 1: '2010-2016', 2: '2009-2016'}, 'Mat': {0: 3, 1: 4, 2: 21}, 'Runs': {0: 4, 1: 24, 2: 90}, 'HS': {0: '4', 1: '15*', 2: '15'}, 'Bat Avg': {0: 4.0, 1: 8.0, 2: 10.0}, '100s': {0: 0, 1: 0, 2: 0}, 'Ct': {0: 1, 1: 0, 2: 8}, 'St': {0: 0, 1: 1, 2: 6}}}"
Akeem Jordan,"{'Full Name': 'Akeem Jordan', 'Born': 'October 18, 1994, Barbados', 'Age': '29y 119d', 'Batting Style': 'Right hand Bat', 'Bowling Style': 'Right arm Fast medium', 'Playing Role': 'Bowler', 'Teams': [['West Indies', 'Barbados Royals', 'Combined Campuses and Colleges', 'St Kitts and Nevis Patriots']]}",https://www.espncricinfo.com/cricketers/akeem-jordan-1161669,"{'Bowling': {'Format': {0: 'ODIs', 1: 'FC', 2: 'List A', 3: 'T20s'}, 'Mat': {0: 2, 1: 16, 2: 38, 3: 3}, 'Inns': {0: 2, 1: 31, 2: 38, 3: 3}, 'Balls': {0: 66, 1: 2790, 2: 1711, 3: 48}, 'Runs': {0: 56, 1: 1378, 2: 1378, 3: 85}, 'Wkts': {0: 1, 1: 62, 2: 50, 3: 5}, 'BBI': {0: '1/36', 1: '5/44', 2: '5/18', 3: '4/33'}, 'BBM': {0: '1/36', 1: '7/83', 2: '5/18', 3: '4/33'}, 'Ave': {0: 56.0, 1: 22.22, 2: 27.56, 3: 17.0}, 'Econ': {0: 5.09, 1: 2.96, 2: 4.83, 3: 10.62}, 'SR': {0: 66.0, 1: 45.0, 2: 34.2, 3: 9.6}, '4w': {0: 0, 1: 2, 2: 1, 3: 1}, '5w': {0: 0, 1: 2, 2: 3, 3: 0}, '10w': {0: 0, 1: 0, 2: 0, 3: 0}}, 'Batting & Fielding': {'Format': {0: 'ODIs', 1: 'FC', 2: 'List A', 3: 'T20s'}, 'Mat': {0: 2, 1: 16, 2: 38, 3: 3}, 'Inns': {0: '1', 1: '24', 2: '28', 3: '-'}, 'NO': {0: '1', 1: '2', 2: '10', 3: '-'}, 'Runs': {0: '3', 1: '413', 2: '301', 3: '-'}, 'HS': {0: '3*', 1: '54', 2: '40', 3: '-'}, 'Ave': {0: '-', 1: '18.77', 2: '16.72', 3: '-'}, 'BF': {0: '6', 1: '670', 2: '428', 3: '-'}, 'SR': {0: '50.00', 1: '61.64', 2: '70.32', 3: '-'}, '100s': {0: '0', 1: '0', 2: '0', 3: '-'}, '50s': {0: '0', 1: '1', 2: '0', 3: '-'}, '4s': {0: '0', 1: '46', 2: '20', 3: '-'}, '6s': {0: '0', 1: '8', 2: '11', 3: '-'}, 'Ct': {0: 2, 1: 14, 2: 21, 3: 1}, 'St': {0: 0, 1: 0, 2: 0, 3: 0}}}",{}
